Ohne Medium_RI0,3_FA0,1_NL100;12500 mPas_RI0,3_FA0,1_NL100_1bar;100000 mPas_RI0,3_FA0,1_NL100_3 bar
-127,20;-93,38071436;-86,77550041
-125,55;-95,03113561;-83,47033234
-125,55;-90,90447033;-84,29680622
-128,02;-91,72997191;-84,29680622
-123,89;-90,90447033;-85,12315621
-125,55;-90,90447033;-84,29680622
-124,72;-90,90447033;-85,12315621
-123,89;-91,72997191;-87,60150253
-123,07;-94,20596316;-85,12315621
-125,55;-91,72997191;-85,12315621
-128,85;-90,07887656;-85,12315621
-126,37;-89,25318665;-85,94938629
-127,20;-88,42739663;-85,94938629
-127,20;-90,07887656;-87,60150253
-128,02;-92,55538527;-90,07887656
-125,55;-95,85623569;-85,94938629
-124,72;-92,55538527;-85,94938629
-126,37;-94,20596316;-85,94938629
-123,89;-94,20596316;-85,12315621
-123,07;-95,03113561;-82,64373063
-121,42;-92,55538527;-85,12315621
-122,24;-94,20596316;-85,12315621
-121,42;-95,03113561;-81,81699711
-123,07;-92,55538527;-82,64373063
-122,24;-95,85623569;-83,47033234
-123,07;-95,85623569;-85,12315621
-121,42;-97,50623457;-82,64373063
-123,89;-94,20596316;-87,60150253
-125,55;-93,38071436;-87,60150253
-123,89;-92,55538527;-86,77550041
-123,89;-91,72997191;-86,77550041
-123,89;-91,72997191;-85,94938629
-124,72;-91,72997191;-87,60150253
-123,07;-94,20596316;-85,12315621
-124,72;-92,55538527;-86,77550041
-125,55;-91,72997191;-85,94938629
-122,24;-90,90447033;-86,77550041
-123,89;-90,90447033;-83,47033234
-125,55;-92,55538527;-82,64373063
-125,55;-94,20596316;-82,64373063
-122,24;-95,03113561;-80,16311881
-123,89;-91,72997191;-81,81699711
-124,72;-92,55538527;-82,64373063
-123,07;-91,72997191;-84,29680622
-123,89;-92,55538527;-82,64373063
-123,07;-89,25318665;-83,47033234
-126,37;-90,90447033;-85,12315621
-125,55;-91,72997191;-82,64373063
-127,20;-90,90447033;-84,29680622
-128,02;-90,90447033;-84,29680622
-127,20;-90,90447033;-85,12315621
-128,85;-91,72997191;-81,81699711
-130,50;-89,25318665;-84,29680622
-132,15;-90,07887656;-85,12315621
-128,02;-92,55538527;-85,12315621
-128,85;-92,55538527;-84,29680622
-128,02;-93,38071436;-85,94938629
-128,02;-95,03113561;-88,42739663
-128,02;-95,85623569;-83,47033234
-129,67;-92,55538527;-84,29680622
-131,32;-92,55538527;-82,64373063
-128,85;-92,55538527;-83,47033234
-130,50;-94,20596316;-82,64373063
-131,32;-93,38071436;-85,12315621
-132,15;-95,85623569;-88,42739663
-130,50;-96,68126736;-84,29680622
-130,50;-91,72997191;-85,12315621
-133,80;-91,72997191;-83,47033234
-131,32;-90,07887656;-83,47033234
-131,32;-90,90447033;-80,99012782
-132,15;-90,07887656;-82,64373063
-132,98;-90,07887656;-83,47033234
-128,85;-90,07887656;-82,64373063
-131,32;-88,42739663;-85,12315621
-132,98;-90,07887656;-84,29680622
-132,15;-90,07887656;-86,77550041
-132,15;-92,55538527;-82,64373063
-132,98;-90,07887656;-84,29680622
-134,63;-91,72997191;-82,64373063
-132,15;-93,38071436;-80,99012782
-132,98;-93,38071436;-81,81699711
-132,15;-92,55538527;-84,29680622
-132,98;-94,20596316;-86,77550041
-130,50;-97,50623457;-85,12315621
-132,15;-94,20596316;-86,77550041
-133,80;-95,03113561;-85,94938629
-131,32;-94,20596316;-85,94938629
-132,15;-95,03113561;-85,12315621
-132,15;-94,20596316;-85,94938629
-133,80;-95,03113561;-90,07887656
-132,15;-95,85623569;-88,42739663
-132,98;-92,55538527;-88,42739663
-132,98;-93,38071436;-86,77550041
-132,15;-92,55538527;-85,94938629
-132,98;-91,72997191;-82,64373063
-132,98;-90,90447033;-82,64373063
-135,45;-93,38071436;-82,64373063
-132,98;-95,03113561;-80,16311881
-134,63;-90,90447033;-81,81699711
-135,45;-90,90447033;-81,81699711
-134,63;-90,90447033;-84,29680622
-133,80;-92,55538527;-81,81699711
-133,80;-90,90447033;-83,47033234
-137,11;-93,38071436;-86,77550041
-132,98;-94,20596316;-85,12315621
-133,80;-93,38071436;-86,77550041
-132,98;-95,03113561;-86,77550041
-132,98;-94,20596316;-88,42739663
-132,15;-97,50623457;-85,12315621
-132,98;-93,38071436;-85,12315621
-134,63;-95,03113561;-85,12315621
-131,32;-94,20596316;-84,29680622
-132,15;-92,55538527;-82,64373063
-132,15;-90,90447033;-83,47033234
-132,98;-90,07887656;-85,94938629
-130,50;-93,38071436;-83,47033234
-132,15;-90,90447033;-82,64373063
-132,98;-91,72997191;-82,64373063
-129,67;-90,90447033;-82,64373063
-128,85;-92,55538527;-81,81699711
-128,02;-91,72997191;-84,29680622
-131,32;-94,20596316;-87,60150253
-128,85;-97,50623457;-85,12315621
-131,32;-95,85623569;-87,60150253
-131,32;-96,68126736;-87,60150253
-128,85;-95,03113561;-88,42739663
-127,20;-94,20596316;-86,77550041
-129,67;-91,72997191;-86,77550041
-132,98;-91,72997191;-86,77550041
-132,98;-92,55538527;-85,12315621
-136,28;-90,07887656;-85,12315621
-135,45;-92,55538527;-84,29680622
-134,63;-95,03113561;-85,94938629
-132,15;-99,9807891;-83,47033234
-132,15;-96,68126736;-84,29680622
-134,63;-95,03113561;-84,29680622
-132,15;-95,03113561;-83,47033234
-133,80;-92,55538527;-84,29680622
-132,15;-92,55538527;-84,29680622
-134,63;-90,90447033;-85,94938629
-132,15;-92,55538527;-80,99012782
-133,80;-90,07887656;-81,81699711
-135,45;-90,07887656;-82,64373063
-134,63;-90,90447033;-83,47033234
-134,63;-89,25318665;-84,29680622
-134,63;-88,42739663;-85,94938629
-136,28;-90,07887656;-87,60150253
-132,98;-92,55538527;-84,29680622
-134,63;-90,07887656;-85,12315621
-134,63;-91,72997191;-84,29680622
-132,98;-92,55538527;-85,12315621
-132,15;-95,03113561;-84,29680622
-132,15;-92,55538527;-85,94938629
-133,80;-92,55538527;-88,42739663
-131,32;-94,20596316;-85,94938629
-132,98;-91,72997191;-85,94938629
-132,15;-92,55538527;-85,12315621
-133,80;-91,72997191;-86,77550041
-132,15;-95,03113561;-84,29680622
-134,63;-91,72997191;-86,77550041
-137,93;-93,38071436;-85,94938629
-134,63;-91,72997191;-81,81699711
-135,45;-90,90447033;-81,81699711
-135,45;-90,90447033;-81,81699711
-135,45;-91,72997191;-84,29680622
-132,98;-95,03113561;-81,81699711
-133,80;-91,72997191;-84,29680622
-134,63;-92,55538527;-83,47033234
-132,98;-92,55538527;-83,47033234
-132,98;-93,38071436;-82,64373063
-132,15;-91,72997191;-84,29680622
-133,80;-93,38071436;-85,94938629
-132,15;-95,03113561;-82,64373063
-134,63;-92,55538527;-84,29680622
-134,63;-93,38071436;-83,47033234
-133,80;-93,38071436;-85,12315621
-134,63;-94,20596316;-85,12315621
-137,93;-90,90447033;-86,77550041
-138,76;-93,38071436;-88,42739663
-134,63;-95,03113561;-84,29680622
-134,63;-93,38071436;-83,47033234
-132,98;-95,03113561;-85,12315621
-132,98;-95,03113561;-85,12315621
-130,50;-95,03113561;-82,64373063
-131,32;-91,72997191;-83,47033234
-132,15;-90,90447033;-84,29680622
-128,85;-90,07887656;-80,99012782
-129,67;-90,90447033;-84,29680622
-130,50;-92,55538527;-85,12315621
-132,15;-95,03113561;-86,77550041
-128,85;-97,50623457;-83,47033234
-130,50;-93,38071436;-84,29680622
-132,15;-94,20596316;-83,47033234
-130,50;-94,20596316;-83,47033234
-130,50;-93,38071436;-83,47033234
-131,32;-91,72997191;-85,94938629
-134,63;-91,72997191;-89,25318665
-134,63;-93,38071436;-87,60150253
-135,45;-90,07887656;-89,25318665
-134,63;-90,90447033;-89,25318665
-133,80;-89,25318665;-88,42739663
-132,15;-90,90447033;-88,42739663
-131,32;-89,25318665;-87,60150253
-133,80;-90,90447033;-88,42739663
-129,67;-92,55538527;-84,29680622
-132,98;-90,90447033;-83,47033234
-133,80;-90,07887656;-81,81699711
-136,28;-90,07887656;-81,81699711
-133,80;-91,72997191;-80,16311881
-133,80;-89,25318665;-81,81699711
-135,45;-91,72997191;-85,94938629
-132,15;-90,90447033;-81,81699711
-132,98;-89,25318665;-81,81699711
-132,98;-88,42739663;-80,16311881
-134,63;-87,60150253;-82,64373063
-132,15;-90,07887656;-81,81699711
-132,98;-88,42739663;-84,29680622
-132,98;-90,90447033;-85,12315621
-132,15;-90,07887656;-83,47033234
-133,80;-90,90447033;-83,47033234
-134,63;-90,90447033;-84,29680622
-137,11;-90,90447033;-88,42739663
-133,80;-92,55538527;-86,77550041
-134,63;-88,42739663;-88,42739663
-133,80;-90,07887656;-85,94938629
-133,80;-89,25318665;-84,29680622
-134,63;-90,07887656;-82,64373063
-136,28;-89,25318665;-82,64373063
-139,59;-90,90447033;-81,81699711
-135,45;-92,55538527;-79,33596611
-136,28;-90,90447033;-82,64373063
-132,98;-92,55538527;-82,64373063
-132,15;-91,72997191;-83,47033234
-130,50;-93,38071436;-81,81699711
-132,15;-90,90447033;-83,47033234
-134,63;-92,55538527;-84,29680622
-132,15;-92,55538527;-80,16311881
-132,15;-90,07887656;-82,64373063
-130,50;-90,07887656;-84,29680622
-131,32;-91,72997191;-84,29680622
-130,50;-95,03113561;-80,99012782
-132,15;-91,72997191;-81,81699711
-132,98;-92,55538527;-84,29680622
-132,15;-92,55538527;-83,47033234
-133,80;-91,72997191;-84,29680622
-134,63;-91,72997191;-84,29680622
-136,28;-90,90447033;-86,77550041
-133,80;-92,55538527;-84,29680622
-133,80;-91,72997191;-85,94938629
-132,98;-94,20596316;-85,94938629
-131,32;-92,55538527;-85,12315621
-130,50;-92,55538527;-85,12315621
-133,80;-92,55538527;-85,94938629
-135,45;-93,38071436;-88,42739663
-131,32;-95,03113561;-84,29680622
-132,15;-92,55538527;-85,12315621
-130,50;-93,38071436;-85,94938629
-132,15;-95,03113561;-85,94938629
-131,32;-95,85623569;-85,12315621
-133,80;-93,38071436;-86,77550041
-134,63;-95,03113561;-88,42739663
-131,32;-94,20596316;-85,12315621
-131,32;-91,72997191;-85,94938629
-129,67;-92,55538527;-85,12315621
-130,50;-92,55538527;-85,94938629
-128,85;-95,03113561;-83,47033234
-132,15;-93,38071436;-85,12315621
-133,80;-94,20596316;-85,94938629
-132,98;-93,38071436;-85,12315621
-132,98;-93,38071436;-86,77550041
-132,15;-93,38071436;-85,94938629
-133,80;-92,55538527;-88,42739663
-131,32;-95,03113561;-85,94938629
-132,15;-92,55538527;-87,60150253
-133,80;-95,03113561;-87,60150253
-134,63;-93,38071436;-86,77550041
-133,80;-91,72997191;-86,77550041
-134,63;-91,72997191;-88,42739663
-136,28;-92,55538527;-89,25318665
-132,98;-94,20596316;-84,29680622
-133,80;-91,72997191;-85,12315621
-132,98;-90,90447033;-84,29680622
-132,98;-90,90447033;-83,47033234
-130,50;-92,55538527;-81,81699711
-132,98;-91,72997191;-81,81699711
-134,63;-92,55538527;-83,47033234
-132,98;-92,55538527;-81,81699711
-134,63;-89,25318665;-83,47033234
-134,63;-91,72997191;-82,64373063
-133,80;-90,90447033;-82,64373063
-131,32;-92,55538527;-82,64373063
-132,15;-90,90447033;-84,29680622
-132,15;-91,72997191;-85,94938629
-130,50;-90,90447033;-83,47033234
-131,32;-89,25318665;-85,12315621
-132,15;-90,07887656;-85,12315621
-134,63;-90,07887656;-85,94938629
-132,15;-92,55538527;-84,29680622
-133,80;-89,25318665;-85,12315621
-134,63;-90,90447033;-85,12315621
-134,63;-90,07887656;-82,64373063
-134,63;-89,25318665;-84,29680622
-137,11;-88,42739663;-85,12315621
-138,76;-90,90447033;-88,42739663
-134,63;-95,85623569;-85,12315621
-135,45;-92,55538527;-85,94938629
-133,80;-94,20596316;-85,94938629
-135,45;-93,38071436;-85,12315621
-133,80;-92,55538527;-85,12315621
-136,28;-90,07887656;-84,29680622
-135,45;-91,72997191;-85,94938629
-132,15;-94,20596316;-81,81699711
-132,15;-90,90447033;-81,81699711
-129,67;-90,90447033;-81,81699711
-132,15;-90,07887656;-83,47033234
-128,85;-92,55538527;-82,64373063
-132,15;-90,90447033;-84,29680622
-134,63;-92,55538527;-87,60150253
-132,98;-95,03113561;-87,60150253
-133,80;-92,55538527;-88,42739663
-133,80;-92,55538527;-87,60150253
-134,63;-92,55538527;-87,60150253
-131,32;-93,38071436;-85,12315621
-131,32;-89,25318665;-86,77550041
-132,15;-90,07887656;-85,94938629
-132,15;-88,42739663;-81,81699711
-132,98;-87,60150253;-81,81699711
-132,98;-86,77550041;-82,64373063
-135,45;-88,42739663;-85,94938629
-132,98;-90,90447033;-83,47033234
-133,80;-90,07887656;-85,12315621
-133,80;-90,90447033;-84,29680622
-134,63;-89,25318665;-83,47033234
-133,80;-90,07887656;-83,47033234
-133,80;-89,25318665;-83,47033234
-134,63;-91,72997191;-84,29680622
-132,15;-94,20596316;-80,16311881
-131,32;-90,07887656;-82,64373063
-132,15;-90,90447033;-82,64373063
-134,63;-90,90447033;-84,29680622
-133,80;-91,72997191;-83,47033234
-134,63;-89,25318665;-85,12315621
-134,63;-90,90447033;-85,12315621
-132,98;-92,55538527;-80,16311881
-132,15;-92,55538527;-81,81699711
-132,15;-94,20596316;-81,81699711
-134,63;-94,20596316;-84,29680622
-132,15;-95,03113561;-81,81699711
-132,98;-90,90447033;-83,47033234
-133,80;-90,90447033;-85,94938629
-134,63;-90,07887656;-83,47033234
-132,15;-90,90447033;-84,29680622
-132,15;-92,55538527;-85,12315621
-134,63;-92,55538527;-86,77550041
-132,15;-93,38071436;-84,29680622
-132,15;-89,25318665;-85,94938629
-131,32;-91,72997191;-85,94938629
-132,15;-92,55538527;-85,12315621
-132,15;-92,55538527;-85,94938629
-132,98;-90,07887656;-85,12315621
-134,63;-91,72997191;-85,94938629
-132,15;-92,55538527;-81,81699711
-132,98;-91,72997191;-81,81699711
-132,15;-92,55538527;-82,64373063
-133,80;-91,72997191;-83,47033234
-132,15;-93,38071436;-83,47033234
-132,98;-91,72997191;-83,47033234
-132,98;-93,38071436;-85,94938629
-132,15;-95,03113561;-82,64373063
-131,32;-91,72997191;-81,81699711
-133,80;-90,90447033;-81,81699711
-135,45;-91,72997191;-81,81699711
-132,15;-92,55538527;-80,99012782
-134,63;-89,25318665;-81,81699711
-132,98;-88,42739663;-84,29680622
-132,15;-89,25318665;-81,81699711
-132,15;-86,77550041;-81,81699711
-131,32;-85,12315621;-83,47033234
-132,98;-83,47033234;-85,94938629
-129,67;-81,81699711;-84,29680622
-130,50;-75,19790861;-84,29680622
-130,50;-72,71309629;-84,29680622
-131,32;-66,90873893;-85,12315621
-130,50;-63,58749475;-85,94938629
-132,15;-56,10126798;-85,12315621
-134,63;-49,42935049;-85,94938629
-132,15;-41,90113625;-81,81699711
-132,98;-32,66384256;-83,47033234
-133,80;-25,91802905;-81,81699711
-135,45;-14,90041629;-81,81699711
-134,63;-4,662604025;-80,99012782
-135,45;9,101051572;-83,47033234
-134,63;20,38952082;-87,60150253
-133,80;33,54441209;-81,81699711
-133,80;48,63748996;-82,64373063
-133,80;61,22722026;-81,81699711
-134,63;75,80748955;-82,64373063
-131,32;88,74543284;-83,47033234
-133,80;108,4924625;-85,94938629
-132,98;121,8997458;-88,42739663
-132,15;137,4761653;-85,94938629
-133,80;154,3401616;-86,77550041
-134,63;171,5468078;-85,12315621
-137,93;189,1155681;-86,77550041
-132,98;204,9336633;-84,29680622
-132,15;227,6035439;-85,94938629
-131,32;243,0729591;-87,60150253
-133,80;262,2583994;-85,12315621
-132,15;280,7335818;-83,47033234
-131,32;298,4371901;-83,47033234
-132,15;314,0908011;-84,29680622
-130,50;330,0418688;-81,81699711
-132,15;351,3642631;-82,64373063
-133,80;365,449245;-82,64373063
-134,63;385,0319625;-80,99012782
-133,80;399,6752868;-81,81699711
-133,80;421,4136104;-83,47033234
-133,80;435,2705932;-85,94938629
-132,98;449,3404306;-80,99012782
-133,80;470,8529554;-82,64373063
-133,80;484,0001944;-82,64373063
-134,63;498,8233716;-83,47033234
-130,50;512,361013;-83,47033234
-132,98;532,2505479;-85,94938629
-132,98;541,5660377;-88,42739663
-132,98;546,2563153;-84,29680622
-132,15;550,9684241;-85,12315621
-132,15;552,5439969;-85,94938629
-133,80;550,9684241;-85,94938629
-131,32;547,8245873;-85,12315621
-132,98;549,3952889;-85,94938629
-133,80;546,2563153;-87,60150253
-134,63;544,6904691;-85,94938629
-132,98;544,6904691;-85,94938629
-132,98;546,2563153;-85,12315621
-136,28;543,1270445;-85,94938629
-133,80;536,8974842;-83,47033234
-135,45;540,0074447;-85,94938629
-135,45;538,4512615;-87,60150253
-137,11;540,0074447;-85,12315621
-133,80;540,0074447;-85,94938629
-135,45;546,2563153;-85,94938629
-137,11;547,8245873;-87,60150253
-134,63;547,8245873;-83,47033234
-135,45;557,2853802;-85,12315621
-134,63;558,8707428;-84,29680622
-134,63;562,0488442;-84,29680622
-132,15;560,4585628;-81,81699711
-132,98;565,2368068;-82,64373063
-132,98;560,4585628;-85,12315621
-132,98;557,2853802;-82,64373063
-132,98;555,7024709;-83,47033234
-135,45;555,7024709;-82,64373063
-137,11;552,5439969;-83,47033234
-132,98;547,8245873;-80,16311881
-132,98;552,5439969;-80,99012782
-131,32;547,8245873;-82,64373063
-130,50;543,1270445;-80,16311881
-128,85;541,5660377;-82,64373063
-129,67;540,0074447;-82,64373063
-131,32;535,3461088;-85,94938629
-130,50;532,2505479;-84,29680622
-131,32;536,8974842;-84,29680622
-132,98;533,7971314;-84,29680622
-134,63;533,7971314;-81,81699711
-132,98;529,1645471;-83,47033234
-134,63;532,2505479;-81,81699711
-134,63;529,1645471;-84,29680622
-134,63;529,1645471;-81,81699711
-135,45;532,2505479;-84,29680622
-134,63;529,1645471;-83,47033234
-137,11;529,1645471;-82,64373063
-134,63;526,0880747;-81,81699711
-134,63;526,0880747;-81,81699711
-135,45;524,5534017;-84,29680622
-134,63;521,4911625;-80,99012782
-136,28;521,4911625;-81,81699711
-135,45;519,9635883;-81,81699711
-135,45;523,021099;-81,81699711
-132,15;518,4383724;-80,16311881
-132,15;519,9635883;-80,16311881
-132,15;513,8768352;-82,64373063
-132,15;512,361013;-80,16311881
-132,15;510,8475294;-82,64373063
-132,98;507,8275618;-82,64373063
-134,63;501,8155146;-84,29680622
-130,50;495,84044;-83,47033234
-132,15;497,3307563;-85,12315621
-132,15;492,8666882;-87,60150253
-132,15;488,4232032;-85,94938629
-129,67;484,0001944;-87,60150253
-130,50;482,5303899;-85,12315621
-131,32;481,0628447;-85,94938629
-132,15;478,1345163;-82,64373063
-132,98;481,0628447;-84,29680622
-133,80;475,2151775;-85,12315621
-134,63;473,7588693;-84,29680622
-130,50;467,955952;-85,12315621
-131,32;467,955952;-84,29680622
-130,50;457,8861513;-85,94938629
-130,50;452,1802892;-81,81699711
-129,67;452,1802892;-81,81699711
-131,32;449,3404306;-81,81699711
-134,63;447,9237555;-81,81699711
-130,50;442,2786575;-81,81699711
-131,32;446,5092446;-85,12315621
-132,15;440,8727637;-87,60150253
-132,15;442,2786575;-85,12315621
-132,15;445,0968939;-85,94938629
-132,15;443,6866995;-86,77550041
-135,45;440,8727637;-88,42739663
-132,15;438,0674055;-88,42739663
-132,98;440,8727637;-89,25318665
-132,15;439,4690144;-89,25318665
-134,63;438,0674055;-85,94938629
-131,32;440,8727637;-86,77550041
-132,15;443,6866995;-86,77550041
-132,98;442,2786575;-87,60150253
-132,15;438,0674055;-84,29680622
-130,50;440,8727637;-85,94938629
-129,67;440,8727637;-86,77550041
-130,50;442,2786575;-86,77550041
-127,20;443,6866995;-86,77550041
-128,85;452,1802892;-86,77550041
-128,85;455,0288523;-87,60150253
-130,50;455,0288523;-84,29680622
-132,15;460,7522181;-85,12315621
-132,98;462,1885493;-84,29680622
-134,63;465,0678272;-84,29680622
-132,98;467,955952;-84,29680622
-136,28;475,2151775;-85,94938629
-134,63;476,6737252;-87,60150253
-135,45;481,0628447;-84,29680622
-132,15;488,4232032;-85,94938629
-132,98;494,3524186;-85,94938629
-133,80;498,8233716;-85,12315621
-130,50;503,3150503;-83,47033234
-131,32;515,3949999;-84,29680622
-132,15;523,021099;-86,77550041
-134,63;529,1645471;-83,47033234
-132,98;536,8974842;-85,12315621
-134,63;543,1270445;-84,29680622
-137,11;546,2563153;-84,29680622
-136,28;549,3952889;-83,47033234
-136,28;560,4585628;-85,94938629
-134,63;565,2368068;-87,60150253
-137,93;568,4346622;-86,77550041
-134,63;568,4346622;-86,77550041
-136,28;568,4346622;-86,77550041
-136,28;562,0488442;-88,42739663
-135,45;555,7024709;-85,94938629
-134,63;558,8707428;-86,77550041
-135,45;555,7024709;-86,77550041
-137,93;557,2853802;-86,77550041
-136,28;554,1220112;-86,77550041
-137,93;558,8707428;-85,94938629
-137,11;554,1220112;-86,77550041
-136,28;554,1220112;-82,64373063
-133,80;558,8707428;-84,29680622
-132,98;560,4585628;-84,29680622
-132,98;562,0488442;-84,29680622
-129,67;558,8707428;-83,47033234
-130,50;563,6415909;-84,29680622
-132,98;560,4585628;-86,77550041
-134,63;558,8707428;-83,47033234
-132,15;558,8707428;-85,12315621
-132,98;562,0488442;-85,94938629
-133,80;562,0488442;-87,60150253
-130,50;557,2853802;-85,94938629
-131,32;565,2368068;-85,12315621
-130,50;560,4585628;-85,12315621
-133,80;557,2853802;-83,47033234
-132,15;555,7024709;-85,12315621
-132,98;560,4585628;-84,29680622
-132,98;554,1220112;-85,12315621
-133,80;550,9684241;-81,81699711
-133,80;550,9684241;-84,29680622
-134,63;544,6904691;-82,64373063
-134,63;543,1270445;-80,99012782
-130,50;538,4512615;-81,81699711
-130,50;540,0074447;-83,47033234
-129,67;535,3461088;-85,94938629
-130,50;530,7063545;-81,81699711
-130,50;529,1645471;-81,81699711
-131,32;526,0880747;-81,81699711
-133,80;521,4911625;-81,81699711
-131,32;518,4383724;-81,81699711
-132,98;521,4911625;-83,47033234
-132,15;515,3949999;-85,12315621
-132,98;512,361013;-81,81699711
-131,32;509,3363803;-82,64373063
-131,32;507,8275618;-83,47033234
-132,98;507,8275618;-83,47033234
-130,50;501,8155146;-80,99012782
-131,32;504,8169008;-80,99012782
-133,80;500,3182897;-83,47033234
-135,45;501,8155146;-82,64373063
-132,98;500,3182897;-84,29680622
-133,80;501,8155146;-83,47033234
-133,80;500,3182897;-85,12315621
-132,98;495,84044;-83,47033234
-131,32;497,3307563;-84,29680622
-132,98;495,84044;-85,12315621
-135,45;491,3832448;-84,29680622
-132,15;486,9465971;-84,29680622
-133,80;486,9465971;-85,94938629
-133,80;482,5303899;-86,77550041
-134,63;481,0628447;-83,47033234
-134,63;485,4722621;-85,94938629
-135,45;485,4722621;-84,29680622
-137,11;485,4722621;-82,64373063
-134,63;482,5303899;-82,64373063
-135,45;488,4232032;-81,81699711
-134,63;489,9020844;-83,47033234
-134,63;488,4232032;-79,33596611
-131,32;488,4232032;-80,99012782
-132,98;486,9465971;-81,81699711
-133,80;486,9465971;-82,64373063
-132,15;484,0001944;-82,64373063
-132,98;491,3832448;-85,12315621
-133,80;489,9020844;-86,77550041
-137,11;495,84044;-83,47033234
-134,63;498,8233716;-85,94938629
-134,63;500,3182897;-85,12315621
-133,80;498,8233716;-86,77550041
-132,15;497,3307563;-85,12315621
-132,15;504,8169008;-86,77550041
-132,98;504,8169008;-86,77550041
-135,45;510,8475294;-85,94938629
-132,15;512,361013;-85,94938629
-134,63;521,4911625;-85,94938629
-133,80;523,021099;-86,77550041
-134,63;524,5534017;-83,47033234
-132,15;529,1645471;-85,12315621
-131,32;533,7971314;-85,94938629
-132,98;538,4512615;-84,29680622
-132,15;543,1270445;-85,94938629
-132,98;547,8245873;-86,77550041
-132,98;549,3952889;-89,25318665
-131,32;554,1220112;-85,94938629
-128,85;560,4585628;-85,94938629
-132,15;563,6415909;-85,94938629
-133,80;566,8344959;-83,47033234
-132,15;560,4585628;-81,81699711
-132,15;563,6415909;-81,81699711
-132,98;562,0488442;-85,94938629
-133,80;563,6415909;-83,47033234
-128,85;560,4585628;-84,29680622
-131,32;557,2853802;-82,64373063
-132,15;554,1220112;-81,81699711
-131,32;547,8245873;-80,99012782
-132,15;552,5439969;-84,29680622
-132,15;550,9684241;-85,12315621
-135,45;549,3952889;-83,47033234
-132,98;546,2563153;-85,94938629
-133,80;550,9684241;-85,12315621
-134,63;550,9684241;-86,77550041
-133,80;550,9684241;-84,29680622
-132,15;554,1220112;-85,12315621
-132,15;552,5439969;-84,29680622
-132,15;554,1220112;-82,64373063
-129,67;550,9684241;-82,64373063
-129,67;554,1220112;-81,81699711
-130,50;552,5439969;-85,12315621
-132,98;549,3952889;-83,47033234
-130,50;552,5439969;-85,12315621
-130,50;554,1220112;-85,12315621
-132,15;554,1220112;-83,47033234
-130,50;550,9684241;-81,81699711
-131,32;558,8707428;-84,29680622
-131,32;555,7024709;-86,77550041
-132,15;555,7024709;-83,47033234
-130,50;558,8707428;-83,47033234
-133,80;555,7024709;-82,64373063
-134,63;552,5439969;-84,29680622
-133,80;544,6904691;-83,47033234
-132,98;544,6904691;-86,77550041
-133,80;538,4512615;-86,77550041
-137,11;538,4512615;-82,64373063
-135,45;536,8974842;-84,29680622
-135,45;538,4512615;-85,12315621
-133,80;538,4512615;-87,60150253
-133,80;535,3461088;-85,94938629
-132,15;538,4512615;-86,77550041
-134,63;535,3461088;-85,94938629
-134,63;536,8974842;-83,47033234
-132,15;532,2505479;-83,47033234
-132,15;535,3461088;-81,81699711
-132,98;530,7063545;-84,29680622
-134,63;529,1645471;-81,81699711
-132,15;532,2505479;-81,81699711
-132,98;532,2505479;-81,81699711
-133,80;527,6251218;-79,33596611
-132,15;523,021099;-79,33596611
-132,15;527,6251218;-80,99012782
-132,98;524,5534017;-84,29680622
-134,63;524,5534017;-81,81699711
-133,80;523,021099;-85,12315621
-134,63;523,021099;-83,47033234
-133,80;523,021099;-84,29680622
-133,80;521,4911625;-83,47033234
-134,63;527,6251218;-83,47033234
-135,45;529,1645471;-85,12315621
-138,76;532,2505479;-81,81699711
-134,63;533,7971314;-83,47033234
-134,63;536,8974842;-85,12315621
-134,63;536,8974842;-86,77550041
-134,63;535,3461088;-83,47033234
-132,98;541,5660377;-85,94938629
-134,63;540,0074447;-86,77550041
-136,28;541,5660377;-85,12315621
-132,15;540,0074447;-85,94938629
-132,15;543,1270445;-85,12315621
-129,67;543,1270445;-86,77550041
-131,32;543,1270445;-84,29680622
-132,15;546,2563153;-84,29680622
-136,28;544,6904691;-85,94938629
-137,11;546,2563153;-84,29680622
-136,28;543,1270445;-85,12315621
-137,11;547,8245873;-85,94938629
-134,63;546,2563153;-88,42739663
-134,63;549,3952889;-84,29680622
-131,32;554,1220112;-85,12315621
-132,98;560,4585628;-84,29680622
-134,63;558,8707428;-83,47033234
-134,63;554,1220112;-82,64373063
-132,15;560,4585628;-84,29680622
-132,15;558,8707428;-86,77550041
-134,63;563,6415909;-85,12315621
-132,98;562,0488442;-85,94938629
-133,80;565,2368068;-84,29680622
-132,15;562,0488442;-84,29680622
-132,15;558,8707428;-81,81699711
-132,15;558,8707428;-83,47033234
-134,63;557,2853802;-85,94938629
-137,93;557,2853802;-83,47033234
-135,45;557,2853802;-83,47033234
-135,45;558,8707428;-83,47033234
-134,63;557,2853802;-84,29680622
-135,45;557,2853802;-82,64373063
-132,98;560,4585628;-85,12315621
-134,63;558,8707428;-87,60150253
-136,28;557,2853802;-85,94938629
-133,80;555,7024709;-85,94938629
-134,63;558,8707428;-86,77550041
-134,63;558,8707428;-89,25318665
-134,63;558,8707428;-85,94938629
-132,15;558,8707428;-86,77550041
-132,15;557,2853802;-86,77550041
-132,15;557,2853802;-85,94938629
-132,15;552,5439969;-85,94938629
-132,98;558,8707428;-86,77550041
