,,-21.4,150.0
,,-21.3,149.5
,,-21.3,149.4
,,-21.2,149.4
,,-21.2,149.4
,,-21.3,149.5
,,-21.3,149.6
,,-21.3,149.6
,,-21.4,149.7
,,-21.4,149.7
,,-21.4,149.6
,,-21.5,149.6
,,-21.5,149.5
,,-21.5,149.3
,,-21.4,149.2
,,-21.4,149.3
,,-21.4,149.5
,,-21.4,150.0
,,-21.4,150.8
,,-21.5,151.3
,,-21.5,151.9
,,-21.5,152.4
,,-21.6,152.8
,,-21.7,153.3
,,-21.7,153.7
,,-21.8,154.2
,,-21.8,154.7
,,-21.9,155.3
,,-21.9,156.2
,,-21.8,156.8
,,-21.6,157.5
,,-21.5,157.9
,,-21.3,158.4
,,-21.2,159.4
,,-21.3,160.4
,,-21.4,161.4
,,-21.5,162.3
,,-21.5,162.8
,,-21.5,163.6
,,-21.6,164.4
,,-21.6,165.6
,,-21.6,166.9
,,-21.6,168.1
,,-21.6,169.3
,,-21.6,170.2
,,-21.5,171.0
,,-21.6,171.9
,,-21.5,173.1
,,-21.6,173.9
,,-21.6,174.9
,,-21.6,175.9
,,-21.6,176.6
,,-21.6,177.9
,,-21.6,179.0
,,-21.6,180.0
,,-21.6,181.5
,,-21.6,182.5
,,-21.5,183.5
,,-21.5,185.1
,,-21.4,186.1
,,-21.3,187.4
,,-21.3,188.7
,,-21.2,189.6
,,-21.2,190.4
,,-21.3,190.8
,,-21.3,191.6
,,-21.3,192.5
,,-21.4,193.9
,,-21.4,195.7
,,-21.4,197.1
,,-21.6,198.5
,,-21.8,199.5
,,-21.9,200.1
,,-22.0,200.9
,,-22.0,201.8
,,-21.8,202.6
,,-21.6,203.4
,,-21.4,204.0
,,-21.2,204.6
,,-21.2,205.3
,,-21.2,206.0
,,-21.1,207.3
,,-21.0,208.3
,,-21.0,209.3
,,-21.0,210.3
,,-20.9,210.9
,,-20.9,211.9
,,-20.9,213.0
,,-20.9,214.1
,,-20.9,215.1
,,-20.8,215.8
,,-20.8,216.8
,,-20.8,217.6
,,-20.8,218.6
,,-20.8,219.8
,,-20.8,220.6
,,-20.8,221.3
,,-20.9,222.2
,,-20.9,222.5
,,-21.0,223.0
,,-20.9,223.5
,,-20.9,223.7
,,-20.9,224.0
,,-20.9,224.7
,,-20.9,225.5
,,-20.9,226.4
,,-20.9,227.2
,,-21.0,227.6
,,-21.1,228.1
,,-21.2,228.5
,,-21.2,229.0
,,-21.1,229.4
,,-21.1,229.6
,,-21.0,230.0
,,-21.0,230.4
,,-21.0,230.8
,,-21.0,231.2
,,-21.0,231.4
,,-21.0,231.7
,,-21.0,231.8
,,-21.1,231.9
,,-21.1,232.5
,,-21.1,232.7
,,-21.0,232.9
,,-20.8,233.2
,,-20.7,232.9
,,-20.6,232.7
,,-20.4,232.7
,,-20.4,232.4
,,-20.2,232.3
,,-20.2,232.3
,,-20.2,232.2
,,-20.2,232.1
,,-20.2,232.0
,,-20.3,231.7
,,-20.3,231.2
,,-20.4,230.8
,,-20.4,230.4
,,-20.4,230.1
,,-20.4,230.0
,,-20.4,229.8
,,-20.4,229.5
,,-20.4,228.8
,,-20.5,228.2
,,-20.5,227.5
,,-20.5,226.8
,,-20.5,226.2
,,-20.5,225.4
,,-20.6,224.5
,,-20.7,223.8
,,-20.6,223.3
,,-20.6,222.6
,,-20.6,222.1
,,-20.6,221.6
,,-20.6,220.9
,,-20.6,220.1
,,-20.6,219.2
,,-20.7,218.2
,,-20.7,217.4
,,-20.8,216.9
,,-20.8,216.3
,,-20.8,216.0
,,-20.8,215.2
,,-20.7,214.6
,,-20.7,213.8
,,-20.7,212.8
,,-20.7,212.0
,,-20.7,211.0
,,-20.7,209.9
,,-20.7,208.7
,,-20.7,207.6
,,-20.8,206.6
,,-20.6,205.9
,,-20.7,205.2
,,-20.4,204.2
,,-20.4,203.4
,,-20.5,202.6
,,-20.3,202.0
,,-20.4,201.6
,,-20.3,201.4
,,-20.3,201.1
,,-20.5,201.0
,,-20.5,200.7
,,-20.5,199.8
,,-20.6,198.8
,,-20.6,197.9
,,-20.7,196.9
,,-20.7,196.2
